	year	target	target_form	L	target_msd	masked_text	orig_text	target_i
553	1881	eli	eli	79	SUBCAT_CC	11515 , 11636 ja 11904 on tullut 12 lhalerin pallinto , annetaan asiano maisille mellasetelln omislniille tiedoksi , että nyt uloSar , motut tvellalctelit lunastetaan kolme kuulautta arpomi- sen jälteen MATCH siis l p:nä elokuuta 1881 Suomen Wal « tiontonttorisla ja lailiss » lääliinrahaStoissa maassa , paitsi Uudenmaan läänin rahastossa , setä Suomen Pantissa ja sen konttoreissa maassa tuin myiis Frankfurt am Main » iss » herroilla von Erlangcr ja Söhne ja Hampurissa herroilla Haller Sllhle ja Kumpp .	11515 , 11636 ja 11904 on tullut 12 lhalerin pallinto , annetaan asiano maisille mellasetelln omislniille tiedoksi , että nyt uloSar , motut tvellalctelit lunastetaan kolme kuulautta arpomi- sen jälteen eli siis l p:nä elokuuta 1881 Suomen Wal « tiontonttorisla ja lailiss » lääliinrahaStoissa maassa , paitsi Uudenmaan läänin rahastossa , setä Suomen Pantissa ja sen konttoreissa maassa tuin myiis Frankfurt am Main » iss » herroilla von Erlangcr ja Söhne ja Hampurissa herroilla Haller Sllhle ja Kumpp .	30
554	1881	eli	eli	23	SUBCAT_CC	Kansalaisemme , ivaltioneuivos I. Vclaejeff Pietarissa on suostunut puhilttelemaan muutamia n. s. lukasheja MATCH sudenhakijoita Wenäjällä , saadaksensa niitä ajoon osaa ottamaan .	Kansalaisemme , ivaltioneuivos I. Vclaejeff Pietarissa on suostunut puhilttelemaan muutamia n. s. lukasheja eli sudenhakijoita Wenäjällä , saadaksensa niitä ajoon osaa ottamaan .	13
555	1881	eli	eli	21	SUBCAT_CC	15 p. mani ) , luk . w. 1821 meidän nykyinen kenralikuwernörimme , ja MATCH siellä elämänsä ensi » vuodet .	15 p. mani ) , luk . w. 1821 meidän nykyinen kenralikuwernörimme , ja eli siellä elämänsä ensi » vuodet .	14
556	1881	eli	eli	60	SUBCAT_CC	Lausuttiinpa julkisuudessa ilo siitä , että klassilliset kielet olivat kouluista vieroitettuina , koska muka ne koululaiset , jotka olivat päässeet osallisiksi klassillisesta sivistyksestä , eivät niin helposti luovu uskonnosta , kun sitä vastoin matematiikan ja luonnontieteiden pohjalla kasvatetut muka ottavat tavaksi asettua skeptilliselle MATCH epäilevälle kannalle uskonoppia ja sen johdosta sitäkin teoriaa vastaan , ettii maallinen esivalta on Jumalalta !	Lausuttiinpa julkisuudessa ilo siitä , että klassilliset kielet olivat kouluista vieroitettuina , koska muka ne koululaiset , jotka olivat päässeet osallisiksi klassillisesta sivistyksestä , eivät niin helposti luovu uskonnosta , kun sitä vastoin matematiikan ja luonnontieteiden pohjalla kasvatetut muka ottavat tavaksi asettua skeptilliselle eli epäilevälle kannalle uskonoppia ja sen johdosta sitäkin teoriaa vastaan , ettii maallinen esivalta on Jumalalta !	43
557	1881	eli	eli	145	SUBCAT_CC	"Ja ilinoitetaan asianomaisille walitsiamiehille noudatettawaksi : etta waalit tapah » tuwat suljetuillll lipuilla ; etta takseerauslautakuntaan jäseniä walittäessa edellä inaittuihin kolmeen eri luokkaän kuuluwat jäsenet waalisetelissä owat tarkoin ' toisistaan eroitettawat ; että^ waali listöja on tehtäwä - kolme / "" yksi jusenistä takseeräuslau' täkuntaan , toinen jnsenistä tutkijälautakuntaan ja kolmas tilin tarkastajöista ja , heidän wäramiehistä , etta waalisetelissä on maimttawat ' w alitun ' sääty ' j a nimi niin felwästi , ettei epähuomiota woi syntyä ke « ta tarköitetaan ; ' etta waaliseteli , joka' on allekirjoitettu , sisältää wähemmin MATCH useampia mmiä kun kutakin tärkoitustä warten^ jäseniä määrätään , walittawiksi eli saman nimen kaksi kertaa ; >tahi jossa on muita wirheitä , julistetaann mitättömäksi jalettä ääniluetteloj^ 'jota - I wastaan saapi Maistraatissa tehdä ennen waalitoimitusta , ( on nähtäwänä Naatihuoneella joka arkipäiw kello 11 -7-12 tulewan kuun 7 päiwästä alkaen ."	"Ja ilinoitetaan asianomaisille walitsiamiehille noudatettawaksi : etta waalit tapah » tuwat suljetuillll lipuilla ; etta takseerauslautakuntaan jäseniä walittäessa edellä inaittuihin kolmeen eri luokkaän kuuluwat jäsenet waalisetelissä owat tarkoin ' toisistaan eroitettawat ; että^ waali listöja on tehtäwä - kolme / "" yksi jusenistä takseeräuslau' täkuntaan , toinen jnsenistä tutkijälautakuntaan ja kolmas tilin tarkastajöista ja , heidän wäramiehistä , etta waalisetelissä on maimttawat ' w alitun ' sääty ' j a nimi niin felwästi , ettei epähuomiota woi syntyä ke « ta tarköitetaan ; ' etta waaliseteli , joka' on allekirjoitettu , sisältää wähemmin eli useampia mmiä kun kutakin tärkoitustä warten^ jäseniä määrätään , walittawiksi eli saman nimen kaksi kertaa ; >tahi jossa on muita wirheitä , julistetaann mitättömäksi jalettä ääniluetteloj^ 'jota - I wastaan saapi Maistraatissa tehdä ennen waalitoimitusta , ( on nähtäwänä Naatihuoneella joka arkipäiw kello 11 -7-12 tulewan kuun 7 päiwästä alkaen ."	93
558	1881	eli	eli	25	SUBCAT_CC	Fransla on tais » lelussa rojalistain ja radikaalien MATCH rajun puolu » ecn tanssa , jota laitin moimin koettaa estää nykyisen maltiojävicstykscn » vakaantumista .	Fransla on tais » lelussa rojalistain ja radikaalien eli rajun puolu » ecn tanssa , jota laitin moimin koettaa estää nykyisen maltiojävicstykscn » vakaantumista .	8
559	1881	eli	eli	33	SUBCAT_CC	Niiu piau kuin tämä käytämässä kuului , ei kukaan kuo » leman rangaistuksen uhalla uskaltanut tulla näkymiin , kulkea simu MATCH aukaista omea ; hallitsia tahtoi olla yksin ja häilitsemätönnä elämässä kukkatarhassaan .	Niiu piau kuin tämä käytämässä kuului , ei kukaan kuo » leman rangaistuksen uhalla uskaltanut tulla näkymiin , kulkea simu eli aukaista omea ; hallitsia tahtoi olla yksin ja häilitsemätönnä elämässä kukkatarhassaan .	20
560	1881	eli	eli	34	SUBCAT_CC	Nouskoon , ennentuin se pyhä liitto ou päätetty , sydämeen sellainen rakkaus , jota ihminen ci itse maituta MATCH herätä , maan jota ainoastansa ilmantun niitten pomccn , jotka omat ikiäskuin toisillensa määrätyt !	Nouskoon , ennentuin se pyhä liitto ou päätetty , sydämeen sellainen rakkaus , jota ihminen ci itse maituta eli herätä , maan jota ainoastansa ilmantun niitten pomccn , jotka omat ikiäskuin toisillensa määrätyt !	18
561	1881	eli	eli	62	SUBCAT_CC	Muttn kun hän ei woi käsittää luonton kokonaiseksi yhtyydeksi eikä miksikään muuksi kuin mitä aisteilla suorastaan huoman , niin panee hän Jumalaksi Yksitpisen aistillisen esineen , niinkuin kilven , puun , jonkun eläimen tai ihmiskäsillä » valmistetun kappaleen , ja palwelee sitä jumalana siinä makuutuksessa , että se sisältää yliluonnollisen taikawoiman MATCH että se on n. k. fetisch s. o. taikakapine .	Muttn kun hän ei woi käsittää luonton kokonaiseksi yhtyydeksi eikä miksikään muuksi kuin mitä aisteilla suorastaan huoman , niin panee hän Jumalaksi Yksitpisen aistillisen esineen , niinkuin kilven , puun , jonkun eläimen tai ihmiskäsillä » valmistetun kappaleen , ja palwelee sitä jumalana siinä makuutuksessa , että se sisältää yliluonnollisen taikawoiman eli että se on n. k. fetisch s. o. taikakapine .	51
562	1881	eli	eli	50	SUBCAT_CC	Kysymys tosin on waan huutokaupoista : mutta sehän onkin junri yhtälajia afsääri- MATCH rahaasia-tysymys . ? ) htä HYwin , olisi woinut jokn suomalaiuentin ottaa toimittaaksensa : puita , leipää tai olkia läänin wantilaan , tahi joku suomalainen nokipoika tiiwctä tasarmi-piippnjcn nenään , jos waan olisi tietänyt saapua hnutokauppa-tilaisuutccu .	Kysymys tosin on waan huutokaupoista : mutta sehän onkin junri yhtälajia afsääri- eli rahaasia-tysymys . ? ) htä HYwin , olisi woinut jokn suomalaiuentin ottaa toimittaaksensa : puita , leipää tai olkia läänin wantilaan , tahi joku suomalainen nokipoika tiiwctä tasarmi-piippnjcn nenään , jos waan olisi tietänyt saapua hnutokauppa-tilaisuutccu .	12
563	1881	eli	eli	64	SUBCAT_CC	taosta tämän läänin sairashuoneen lääkäri v^ on minulle ilmoitanut että tarpeelliset korjaustyöt mainitussa sairashuoneessa MATCH lasareetissa aljetaan sisällä oleman Kesäkuun 25 päiwänä , taltta heti Juhannuksen jälteen , josta syystä ja kosla huoneet omat melteen totonansa tyhjennettämät noin 5 eli 6 miilon ajaksi , sairaita ei moida mastaan ottaa sanottuun paikkaan ennenkuin ensituleman Elokuun alusta , niin saan siitä täten yleisölle tiedon antaa .	taosta tämän läänin sairashuoneen lääkäri v^ on minulle ilmoitanut että tarpeelliset korjaustyöt mainitussa sairashuoneessa eli lasareetissa aljetaan sisällä oleman Kesäkuun 25 päiwänä , taltta heti Juhannuksen jälteen , josta syystä ja kosla huoneet omat melteen totonansa tyhjennettämät noin 5 eli 6 miilon ajaksi , sairaita ei moida mastaan ottaa sanottuun paikkaan ennenkuin ensituleman Elokuun alusta , niin saan siitä täten yleisölle tiedon antaa .	14
564	1881	eli	eli	38	SUBCAT_CC	Toiwotaan , että me tällä kertaa maltamme äänten hajottamista ja niiden jakelemista kahden MATCH koi » men wäliin , josta tietysti seuraus olisi että jnuri se » voiton » veisi jonka emme suinkaan olisi » valtiopäiwämiehetsi taytoneet .	Toiwotaan , että me tällä kertaa maltamme äänten hajottamista ja niiden jakelemista kahden eli koi » men wäliin , josta tietysti seuraus olisi että jnuri se » voiton » veisi jonka emme suinkaan olisi » valtiopäiwämiehetsi taytoneet .	13
565	1881	eli	eli	23	SUBCAT_CC	3 p. Toisen armauheittoalueen kanssa , johon kuuluu Alamiestau kunta setä Kolmannen armanhnttoalu' ecu kanssa , johon kuuluu Ewijänveu MATCH Siewin lunta .	3 p. Toisen armauheittoalueen kanssa , johon kuuluu Alamiestau kunta setä Kolmannen armanhnttoalu' ecu kanssa , johon kuuluu Ewijänveu eli Siewin lunta .	19
566	1881	eli	eli	30	SUBCAT_CC	"Russische ( sor « respondenz "" kertoo etta Wenäjän hallitus on päättänyt kutsua 2 edusmietztä kuStatin niistä H 6 luwernementieta , joissa , jo on semstwo MATCH maakunta-edustus olemassa ."	"Russische ( sor « respondenz "" kertoo etta Wenäjän hallitus on päättänyt kutsua 2 edusmietztä kuStatin niistä H 6 luwernementieta , joissa , jo on semstwo eli maakunta-edustus olemassa ."	26
567	1881	eli	eli	114	SUBCAT_CC	". vU ) ii ) äflfl ) ( öu faupunfilaifet , M / U^ toifa '' ' . rt ' "" § ? :licil ? :lici1 ' "" "" fann Keisarillisessa Asclntsessa jonlnlunn 8 pahnalta 1873 , foötcwa lnnnanhoiloa tanplin^issa , ornat oifcutctut N^aSlnmankotonlicSsa osaa oltamal . n , tntsnlaan täten leolimiiktona eiisillilcwal ! jo^ilnfuun 14 päimänä , lcllo 5 j. pp . s Jiaalil ) uonccé ( a ÄiaiSlraatin edessä määräämään ci ainoastaan en sitnlcwan » miobcn mcroitnSmicStcn luln ja niontafo niitä » valitaan tustati » senraalvaSta tollncsla » veroa inaffaiuicii ryhmästä , nimiltoiii : o ) elinkeinon MATCH liifentccii pitäjillä : b ) palkan , elätfecu eli imuni talon nauttijoilta , ia"	". vU ) ii ) äflfl ) ( öu faupunfilaifet , M / U^ toifa '' ' . rt ' "" § ? :licil ? :lici1 ' "" "" fann Keisarillisessa Asclntsessa jonlnlunn 8 pahnalta 1873 , foötcwa lnnnanhoiloa tanplin^issa , ornat oifcutctut N^aSlnmankotonlicSsa osaa oltamal . n , tntsnlaan täten leolimiiktona eiisillilcwal ! jo^ilnfuun 14 päimänä , lcllo 5 j. pp . s Jiaalil ) uonccé ( a ÄiaiSlraatin edessä määräämään ci ainoastaan en sitnlcwan » miobcn mcroitnSmicStcn luln ja niontafo niitä » valitaan tustati » senraalvaSta tollncsla » veroa inaffaiuicii ryhmästä , nimiltoiii : o ) elinkeinon eli liifentccii pitäjillä : b ) palkan , elätfecu eli imuni talon nauttijoilta , ia"	99
568	1881	eli	eli	62	SUBCAT_CC	202 ( 3 — 1 ) Raatioileuden Oulun kaupungista päätöt * sen mukaan , ilmoitan tiilen , että st MATCH ne , jotta luulee oleman paremman omistusoikeuden ' / « kartanoon ja tont- Uin no 3 2:Sfa lauvunginlortteliSsa , sitä sanotussa oi « ( eubeßfa yön ja » vuoden tutucSfa tästä osan saatu » , pv » heen haastoll » ilmoittatoon .	202 ( 3 — 1 ) Raatioileuden Oulun kaupungista päätöt * sen mukaan , ilmoitan tiilen , että st eli ne , jotta luulee oleman paremman omistusoikeuden ' / « kartanoon ja tont- Uin no 3 2:Sfa lauvunginlortteliSsa , sitä sanotussa oi « ( eubeßfa yön ja » vuoden tutucSfa tästä osan saatu » , pv » heen haastoll » ilmoittatoon .	19
569	1881	eli	eli	56	SUBCAT_CC	90 ? itta-t ) Tfilt ) n MATCH perusmitan fatso'wa^ f » e johdattamaksi maapallon snurnnss , , hte'st , i , silla nehan owat muuttumottomnt ja tinteifet meridianisla eli vuol » päiwäpi'ristä , joka on päiwänlasaaian fo maan jommouPumman naman wälillä * ) , Tästä osnudesta lassettiin 'L-000-009L -000-009 osa ja lehtiin sitten mitta-yssilökn .	90 ? itta-t ) Tfilt ) n eli perusmitan fatso'wa^ f » e johdattamaksi maapallon snurnnss , , hte'st , i , silla nehan owat muuttumottomnt ja tinteifet meridianisla eli vuol » päiwäpi'ristä , joka on päiwänlasaaian fo maan jommouPumman naman wälillä * ) , Tästä osnudesta lassettiin 'L-000-009L -000-009 osa ja lehtiin sitten mitta-yssilökn .	7
570	1881	eli	eli	36	SUBCAT_CC	Ne tosin eiwät woi kilpailla ulkomaalaisten kanssa , Vaan siihen katsoen , että talonpojat niitä tekemät puhde- MATCH iltalöikseen , oroat ne kylläkin hytviä ; eikä hinta ote useasti puoltakaan , mitä ulkomaalaiset samankokoiset maksamat .	Ne tosin eiwät woi kilpailla ulkomaalaisten kanssa , Vaan siihen katsoen , että talonpojat niitä tekemät puhde- eli iltalöikseen , oroat ne kylläkin hytviä ; eikä hinta ote useasti puoltakaan , mitä ulkomaalaiset samankokoiset maksamat .	17
571	1881	eli	eli	42	SUBCAT_CC	Ainoa ko kemuksesta saatu marjelluskeino , sanoi muuan maalainen , on että potaatit kuiwataan ulkoilmassa — ei lämmitetyssä huoneessa , sillä ne tulewat siten karmasmakuisiksi — , sitten pannaan raitisilmaseen kuoppaan MATCH kellariin , ja kylmetään hiettömässä lämpymässä kuimattua hietaa sekaan .	Ainoa ko kemuksesta saatu marjelluskeino , sanoi muuan maalainen , on että potaatit kuiwataan ulkoilmassa — ei lämmitetyssä huoneessa , sillä ne tulewat siten karmasmakuisiksi — , sitten pannaan raitisilmaseen kuoppaan eli kellariin , ja kylmetään hiettömässä lämpymässä kuimattua hietaa sekaan .	31
572	1881	eli	eli	21	SUBCAT_CC	Siihen aikaan otaksuttiin suuren juomarin oleman juoma-ammatissaan tratin wertaisen , MATCH seminoisen , joka . ei milloinkaan tule ylen täyteen .	Siihen aikaan otaksuttiin suuren juomarin oleman juoma-ammatissaan tratin wertaisen , eli seminoisen , joka . ei milloinkaan tule ylen täyteen .	10
573	1881	eli	eli	32	SUBCAT_CC	Ilmoltukst » wastaanotetaan kirjapainossa maanantaina ja torstaina , 10 p. maksusta ensi- ja kp . ! taan G. Bergrothin tirjapainossa , Länsi » neljännelle siivulle hienolta riwiltä MATCH sitä wastaawalta alalta .	Ilmoltukst » wastaanotetaan kirjapainossa maanantaina ja torstaina , 10 p. maksusta ensi- ja kp . ! taan G. Bergrothin tirjapainossa , Länsi » neljännelle siivulle hienolta riwiltä eli sitä wastaawalta alalta .	27
574	1881	eli	eli	34	SUBCAT_CC	Siuger'in Teollisuus-Ptiö New-Hork'issa , 3>taailman suurin ja etelviu ompelukouetehdas , laskeuut kauppaan lähes A miljoonaa ompelukonetta , joista yksistään wuouna l 879 myy tim 431 tuhatta kappaletta MATCH noin 1400 kappaletta piiiwäii tohti .	Siuger'in Teollisuus-Ptiö New-Hork'issa , 3>taailman suurin ja etelviu ompelukouetehdas , laskeuut kauppaan lähes A miljoonaa ompelukonetta , joista yksistään wuouna l 879 myy tim 431 tuhatta kappaletta eli noin 1400 kappaletta piiiwäii tohti .	27
575	1881	eli	eli	44	SUBCAT_CC	karjatkokouluun Maaningalla ( ^^ otetaan ensimäiseltä päiwältä tulemaa Marraskuuta 4 oppilasta , jonkatähden kehoitetaan halullisia oppilaiksi aikomia ennen 15 pämää Elokuuta allekirjoittaneelle lähettämään hakemuslirjansa ynnä papinkirja , lääkärintodistus , lupakirja » vanhemmiltaan MATCH holhojiltaan , jos hakija on palkollinen , myöskin erotodistus palweluspaikastaan .	karjatkokouluun Maaningalla ( ^^ otetaan ensimäiseltä päiwältä tulemaa Marraskuuta 4 oppilasta , jonkatähden kehoitetaan halullisia oppilaiksi aikomia ennen 15 pämää Elokuuta allekirjoittaneelle lähettämään hakemuslirjansa ynnä papinkirja , lääkärintodistus , lupakirja » vanhemmiltaan eli holhojiltaan , jos hakija on palkollinen , myöskin erotodistus palweluspaikastaan .	32
576	1881	eli	eli	46	SUBCAT_CC	"Pekka Pitsin ? li , Juho Pajari , Olli Kapanen , Ertki Kowa eli Karjala ; Hautiputaau lunnasta : Erkki Puuperä MATCH Torwela , Wilho Kurttila , Juho Petka N "" utio ; Kiimingin Pitäjästä ja Ylikiimingin kappelista : Matti Kainutaho , Mat< ti Aleksander !"	"Pekka Pitsin ? li , Juho Pajari , Olli Kapanen , Ertki Kowa eli Karjala ; Hautiputaau lunnasta : Erkki Puuperä eli Torwela , Wilho Kurttila , Juho Petka N "" utio ; Kiimingin Pitäjästä ja Ylikiimingin kappelista : Matti Kainutaho , Mat< ti Aleksander !"	21
577	1881	eli	eli	44	SUBCAT_CC	S an » o , tietoja pohjois-Sawosta , alkaa tuleman muoden alusta kolmannen muosikertansa ja ilmautuu niinkuin tähänkin asti kahdesti wiikossa , nimittäin tiistaina ja perjantaina , mutta sillä muutoksella entisestään että tiistainkin lehti on koko arktinen MATCH yhtä suuri perjantain numeron kanssa .	S an » o , tietoja pohjois-Sawosta , alkaa tuleman muoden alusta kolmannen muosikertansa ja ilmautuu niinkuin tähänkin asti kahdesti wiikossa , nimittäin tiistaina ja perjantaina , mutta sillä muutoksella entisestään että tiistainkin lehti on koko arktinen eli yhtä suuri perjantain numeron kanssa .	37
578	1881	eli	eli	191	SUBCAT_CC	2 ) Neljäs osa l'^ ) , MATCH ylsi neljäs osa , eli ylsi neljännes , eli ylsi >nim . osa ) neljästä osasta , eli ylsi osa neljästä ( nim . osasta ) * ) ; neljännen osan , neljänneksen , yhden neljästä osasta <l. yhden osan neljästä ) ; neljältä osaa , neljännestä , yhtä neljästä osasta ( l. yhtä osaa neljästä ) ; neljännessä osassa , neljänneksessä , yhdessä neljästä osasta ( l. yhdessä osassa neljästä ) ; j. n. e. — Esimerkkejä : neljäs osa l. neljännes manttaalia , ylsi neljästä osasta manttaalia ; ostaa ncl » jännen osan l. neljännetsen manttaalia l. yhden neljästä osasta manttaalia ; myyn neljännen osan manttaalin taloni , myyn yksi neljästä osasta manttaalia oleman taloni , myyn neljäs osa l. neljännes manttaalla oleman taloni , eli myyn taloni , jota on neljäs osa l. neljännes manttaalia l , ylsi neljästä osasta manttaalia ; hallitsee neljättä osaa l. nel jännestä taloöta l. manttaalista <l. taloa l. manttaalia ) , hallitsee yhtä neljästä osasta taloa l. manttaalia ( l. yhtä manttaalia l. talon neljästä osasia ) ; neljännessä osassa l. neljänneksessä tun »	2 ) Neljäs osa l'^ ) , eli ylsi neljäs osa , eli ylsi neljännes , eli ylsi >nim . osa ) neljästä osasta , eli ylsi osa neljästä ( nim . osasta ) * ) ; neljännen osan , neljänneksen , yhden neljästä osasta <l. yhden osan neljästä ) ; neljältä osaa , neljännestä , yhtä neljästä osasta ( l. yhtä osaa neljästä ) ; neljännessä osassa , neljänneksessä , yhdessä neljästä osasta ( l. yhdessä osassa neljästä ) ; j. n. e. — Esimerkkejä : neljäs osa l. neljännes manttaalia , ylsi neljästä osasta manttaalia ; ostaa ncl » jännen osan l. neljännetsen manttaalia l. yhden neljästä osasta manttaalia ; myyn neljännen osan manttaalin taloni , myyn yksi neljästä osasta manttaalia oleman taloni , myyn neljäs osa l. neljännes manttaalla oleman taloni , eli myyn taloni , jota on neljäs osa l. neljännes manttaalia l , ylsi neljästä osasta manttaalia ; hallitsee neljättä osaa l. nel jännestä taloöta l. manttaalista <l. taloa l. manttaalia ) , hallitsee yhtä neljästä osasta taloa l. manttaalia ( l. yhtä manttaalia l. talon neljästä osasia ) ; neljännessä osassa l. neljänneksessä tun »	7
