	Unnamed: 0	year	target	target_form	L	target_msd	masked_text	orig_text	target_i	A	B	msd	logit_A	logit_B
428	428	1880	eli	eli	32	SUBCAT_CC	Tahdomme siinä kohden ottaa tutkiaksemme eri mahdollisuudet , MATCH oikeastaan eri ehdotukset , joita tätä varten on tehty ; sillä muutamat niistä ovat sitä laatua , etfemme niitä ensinkään mahdollisina pidä .	Tahdomme siinä kohden ottaa tutkiaksemme eri mahdollisuudet , eli oikeastaan eri ehdotukset , joita tätä varten on tehty ; sillä muutamat niistä ovat sitä laatua , etfemme niitä ensinkään mahdollisina pidä .	8	eli	tai	SUBCAT_CC	11.910810470581055	14.488519668579102
429	429	1880	eli	eli	20	SUBCAT_CC	14 : 50 lullakin osatkeeltu MATCH 71 / * 7 1 / * % osake . pääomau sisäänmaksetulta osalta .	14 : 50 lullakin osatkeeltu eli 71 / * 7 1 / * % osake . pääomau sisäänmaksetulta osalta .	5	eli	tai	SUBCAT_CC	6.736900806427002	5.238542079925537
430	430	1880	eli	eli	59	SUBCAT_CC	"» HPuhofse » lohipadolle osakkailta tuotawain "" V » - padon rakennuö-aiucitteu tarkastus pidetään mainitun padon maalla lauantaina 12 p. tulewaa kesäkuuta , kello 11 e. PP . ja padon rakeittamme » aloitetaau maauautaiua 14 p. samaa kesäkuuta kello 6 aamulla , johou työhön tarwitaan 2 miestä joka ruodusta MATCH kahdelta werolta ; joka täten llsianomaisiNe tiedoksi annetaan ."	"» HPuhofse » lohipadolle osakkailta tuotawain "" V » - padon rakennuö-aiucitteu tarkastus pidetään mainitun padon maalla lauantaina 12 p. tulewaa kesäkuuta , kello 11 e. PP . ja padon rakeittamme » aloitetaau maauautaiua 14 p. samaa kesäkuuta kello 6 aamulla , johou työhön tarwitaan 2 miestä joka ruodusta eli kahdelta werolta ; joka täten llsianomaisiNe tiedoksi annetaan ."	49	eli	tai	SUBCAT_CC	5.458916664123535	7.089197158813477
431	431	1880	eli	eli	178	SUBCAT_CC	Kenruun pitäjäu Kihlakunnanoikeus on , talotkaan Knoremcden pitäjästä Simuna Mikkolan eli Ecronmäcn kanteesta talotasla iituomcdcn pitäjässä Juha Emil Häkkistä wastaan , päätöksessä miime Huhtituun 7 päimältä selittänyt näytetyksi että , sittcknn Mikkola alusta Helmikuu » 1876 oli Hakkilan talon metsässä Kcurunn kylässä saartanut karhuu pcsääu , Juha Emil Häkkinen saman kuuu 7 päiwäuä ci aiuoastaau tiedolla siitä , maau myös mastoin Atikko lan puolesta tehtyä kieltoa on , tunkcutnnnt saarrettuun piiriiu sillä seurauksella että karhu sieltä pakeni , jonkatäh- Kihlakunnanoikeus , pcrustautucu 6 , 17 ja 20 § : i> : Keisarillisessa asetntscssa lnetsästytscstä ja otukseu pyynnöstä , annettu Helmikuun 10 päimäuä 1868 , ou tuominnut Häkkiseu mctämääu sakkoa kaksikymmcntämiisi markkaa , Mikkolalle yksinomaisesti , MATCH marojen puutteessa kärsimään maukcutta medellä ja leimalla kahdeksan piiimää , sekä että sen ohessa Mikkolalle maksamaan sekä ne sata markkaa , jotka toinen henkilö oli Mikkolalle malmistanut oikeudesta saada metsästää saarrettua karhua , luutta jotka Häkkisen mainitnn toimen kautta mcuimät hukkaan että myöskin palkintoa neljäkymmentä markkaa kahdestakymmenestä , karhua saartaessa kulutetusta päimätyöstä , jota paitsi Hätkiucu mclmoitcttiiu suorittamaan erityisiä todistajain palkkoja .	Kenruun pitäjäu Kihlakunnanoikeus on , talotkaan Knoremcden pitäjästä Simuna Mikkolan eli Ecronmäcn kanteesta talotasla iituomcdcn pitäjässä Juha Emil Häkkistä wastaan , päätöksessä miime Huhtituun 7 päimältä selittänyt näytetyksi että , sittcknn Mikkola alusta Helmikuu » 1876 oli Hakkilan talon metsässä Kcurunn kylässä saartanut karhuu pcsääu , Juha Emil Häkkinen saman kuuu 7 päiwäuä ci aiuoastaau tiedolla siitä , maau myös mastoin Atikko lan puolesta tehtyä kieltoa on , tunkcutnnnt saarrettuun piiriiu sillä seurauksella että karhu sieltä pakeni , jonkatäh- Kihlakunnanoikeus , pcrustautucu 6 , 17 ja 20 § : i> : Keisarillisessa asetntscssa lnetsästytscstä ja otukseu pyynnöstä , annettu Helmikuun 10 päimäuä 1868 , ou tuominnut Häkkiseu mctämääu sakkoa kaksikymmcntämiisi markkaa , Mikkolalle yksinomaisesti , eli marojen puutteessa kärsimään maukcutta medellä ja leimalla kahdeksan piiimää , sekä että sen ohessa Mikkolalle maksamaan sekä ne sata markkaa , jotka toinen henkilö oli Mikkolalle malmistanut oikeudesta saada metsästää saarrettua karhua , luutta jotka Häkkisen mainitnn toimen kautta mcuimät hukkaan että myöskin palkintoa neljäkymmentä markkaa kahdestakymmenestä , karhua saartaessa kulutetusta päimätyöstä , jota paitsi Hätkiucu mclmoitcttiiu suorittamaan erityisiä todistajain palkkoja .	115	eli	tai	SUBCAT_CC	4.8242411613464355	4.091059684753418
432	432	1880	eli	eli	24	SUBCAT_CC	Maanmiljelijän krcditi MATCH luotto riip « puu tietysti etupäässä hänen maatilansa « rwoSta , mikäli tämä ei ole » akuutena muiden sitoumusten suorittamisesta .	Maanmiljelijän krcditi eli luotto riip « puu tietysti etupäässä hänen maatilansa « rwoSta , mikäli tämä ei ole » akuutena muiden sitoumusten suorittamisesta .	2	eli	tai	SUBCAT_CC	4.113646984100342	3.6941380500793457
433	433	1880	eli	eli	40	SUBCAT_CC	Halulliset hakijat saamat ennen 15 p. ensitulemata Elokuuta aöeftrjoittanecHe jät' tää hakemuslirjansa , johon omat liitettämät papinkirja , lääläriu todistus ja lupakirja manhemmilta MATCH holho . jilta , luin myös pääStölirja palmeluS-pllikllSta , jos ha » fia on palkollinen .	Halulliset hakijat saamat ennen 15 p. ensitulemata Elokuuta aöeftrjoittanecHe jät' tää hakemuslirjansa , johon omat liitettämät papinkirja , lääläriu todistus ja lupakirja manhemmilta eli holho . jilta , luin myös pääStölirja palmeluS-pllikllSta , jos ha » fia on palkollinen .	23	eli	tai	SUBCAT_CC	7.237360000610352	8.331501960754395
434	434	1880	eli	eli	38	SUBCAT_CC	"Yhdessä koulussa Dresdenissä viimeksi mainittu oikeus , MATCH kartanolle pääsy välitunnilla , oli suotu ainoastaan pojille , ja kun uskalsin kysyä tämän mielestäni omituisen kohdan syytä , sanottiin vastaukseksi : „ Siellä ci ole tytöille sijaa "" ."	"Yhdessä koulussa Dresdenissä viimeksi mainittu oikeus , eli kartanolle pääsy välitunnilla , oli suotu ainoastaan pojille , ja kun uskalsin kysyä tämän mielestäni omituisen kohdan syytä , sanottiin vastaukseksi : „ Siellä ci ole tytöille sijaa "" ."	7	eli	tai	SUBCAT_CC	13.720433235168457	7.696632385253906
435	435	1880	eli	eli	67	SUBCAT_CC	H^elkojat^ kauppias Alexander Don<^^ nerin konkurssissa 6 p. lokakuuta 1880 tekemän päätöksen mnkaan myydään mainitun pesän omistama Kimingin rautaruukki ynnä Kalmulehdon MATCH Wertola ' / » ja Wähä Möttölän eli Äijälän ' / » manttaalin merotalot Kimingin kylässä Karstulan pitäjää julkisella huutokaupalla , joka torstaina 20 p. tammikuuta 1881 , kello 11 aamupäimällä pidetään Samilan talossa Kokkolan kaupungin luona , ehdoilla , jotka huutokaupassa lähemmin ilmoitetaan .	H^elkojat^ kauppias Alexander Don<^^ nerin konkurssissa 6 p. lokakuuta 1880 tekemän päätöksen mnkaan myydään mainitun pesän omistama Kimingin rautaruukki ynnä Kalmulehdon eli Wertola ' / » ja Wähä Möttölän eli Äijälän ' / » manttaalin merotalot Kimingin kylässä Karstulan pitäjää julkisella huutokaupalla , joka torstaina 20 p. tammikuuta 1881 , kello 11 aamupäimällä pidetään Samilan talossa Kokkolan kaupungin luona , ehdoilla , jotka huutokaupassa lähemmin ilmoitetaan .	21	eli	tai	SUBCAT_CC	9.152303695678711	4.850934028625488
436	436	1880	eli	eli	38	SUBCAT_CC	— Puutlltoaroitll on tänä muonna miety ulkomaille paljon enemmän tuin miime muouua , nimittäin sahattuja ja hakattuja puuaineita 44,232,000 kuutiojalkaa , eli 16 miljonaa enemmän knin miime muonna sekä sahaamattamia puita 4,300,000 kuutiojalkaa , MATCH puolta enemmän .	— Puutlltoaroitll on tänä muonna miety ulkomaille paljon enemmän tuin miime muouua , nimittäin sahattuja ja hakattuja puuaineita 44,232,000 kuutiojalkaa , eli 16 miljonaa enemmän knin miime muonna sekä sahaamattamia puita 4,300,000 kuutiojalkaa , eli puolta enemmän .	34	eli	tai	SUBCAT_CC	15.650877952575684	7.2213311195373535
437	437	1880	eli	eli	29	SUBCAT_CC	Eipä kumma siis , jos hänessä kohta halvaittiin aikonius panna se lahjoitusmaittcn peruutus MATCH reduktioni toimeen , jota aatelittomat säädyt jo useammilla » valtiopäiwillä oliwat niin kiiwaasti waatineet .	Eipä kumma siis , jos hänessä kohta halvaittiin aikonius panna se lahjoitusmaittcn peruutus eli reduktioni toimeen , jota aatelittomat säädyt jo useammilla » valtiopäiwillä oliwat niin kiiwaasti waatineet .	13	eli	tai	SUBCAT_CC	7.4555487632751465	6.336714744567871
438	438	1880	eli	eli	32	SUBCAT_CC	"Nikkari Demitrijemin MATCH kuten hänen oikea nimensä kuuluu oleman Esewitschin wangitseminen , joka talmipalatsissa tapahtuneeseen räjähyk-seen on tehokkaasti ottanut osaa , ei kuulu olemankaan tosi , kuteu Vereg "" sanomalehti kertoo ."	"Nikkari Demitrijemin eli kuten hänen oikea nimensä kuuluu oleman Esewitschin wangitseminen , joka talmipalatsissa tapahtuneeseen räjähyk-seen on tehokkaasti ottanut osaa , ei kuulu olemankaan tosi , kuteu Vereg "" sanomalehti kertoo ."	2	eli	tai	SUBCAT_CC	7.825104713439941	8.880182266235352
439	439	1880	eli	eli	52	SUBCAT_CC	"— KMIIMN n: "" 7 on il . nautunut nelilehtisella ja sis . ltaä : Kuiuta » voi . n » , ne » varmuudella tietää Jumalan tahoon ; "" I'iain » vaäztatoon teidäil walteutellne MATCH lyhyt ja yksinkertaineu , ulutta » vaariiuoleltmua esilllerkti etenkin äideille , "" Euomen lähetysalasta Asukasia !"	"— KMIIMN n: "" 7 on il . nautunut nelilehtisella ja sis . ltaä : Kuiuta » voi . n » , ne » varmuudella tietää Jumalan tahoon ; "" I'iain » vaäztatoon teidäil walteutellne eli lyhyt ja yksinkertaineu , ulutta » vaariiuoleltmua esilllerkti etenkin äideille , "" Euomen lähetysalasta Asukasia !"	35	eli	tai	SUBCAT_CC	4.878921031951904	3.8659284114837646
440	440	1880	eli	eli	61	SUBCAT_CC	paa , 52 vnspaa , ? , 0M 577 korkeampaa oppi-loulua , 23 papPis » scminnria > , n. e. Mc näemme yllä » o ! ewasta luettelosta , että kaikilla cmankelisillakin seu< loilla oivat erittäin asetetut papit eli saarnaajat seurakunnissa ; niinkuin Nu » dessa Testamentissakin luemme , että arostolit asettimat « anhimmal MATCH pa » pit iolaisclle seurakunnalle .	paa , 52 vnspaa , ? , 0M 577 korkeampaa oppi-loulua , 23 papPis » scminnria > , n. e. Mc näemme yllä » o ! ewasta luettelosta , että kaikilla cmankelisillakin seu< loilla oivat erittäin asetetut papit eli saarnaajat seurakunnissa ; niinkuin Nu » dessa Testamentissakin luemme , että arostolit asettimat « anhimmal eli pa » pit iolaisclle seurakunnalle .	54	eli	tai	SUBCAT_CC	6.49934720993042	5.688019752502441
441	441	1880	eli	eli	25	SUBCAT_CC	Ne oppilaat jotka tahtomat makuuttaa itsensä sisäänpääsöstä oppilaitokseen , pitää pikemmittäin ilmoittaa itsensä joko suullisesti MATCH kirjallisesti allakirjoittajalle , jolta myös saadaau lähempiä tietoja .	Ne oppilaat jotka tahtomat makuuttaa itsensä sisäänpääsöstä oppilaitokseen , pitää pikemmittäin ilmoittaa itsensä joko suullisesti eli kirjallisesti allakirjoittajalle , jolta myös saadaau lähempiä tietoja .	15	eli	tai	SUBCAT_CC	9.835978507995605	19.0198917388916
442	442	1880	eli	eli	46	SUBCAT_CC	Palwellllsecn halutaan . ) >lsi hywämainewen , fiimofäptöfflnen ja lailleen marjärin tvötiön oppinut kisälli saapi allekirjoittaneen wäljäystehtaassa edullisen työ » paikan nyt jdrfiään , jolo pitemmäksi MATCH ly « hemmälfi ajaksi , luin näyttää todisteet töiden tunnollisesta Valmistuksesta , eikä ole wätewäin juomain nautintoon harjaantunut .	Palwellllsecn halutaan . ) >lsi hywämainewen , fiimofäptöfflnen ja lailleen marjärin tvötiön oppinut kisälli saapi allekirjoittaneen wäljäystehtaassa edullisen työ » paikan nyt jdrfiään , jolo pitemmäksi eli ly « hemmälfi ajaksi , luin näyttää todisteet töiden tunnollisesta Valmistuksesta , eikä ole wätewäin juomain nautintoon harjaantunut .	26	eli	tai	SUBCAT_CC	7.155213356018066	7.9312944412231445
443	443	1880	eli	eli	28	SUBCAT_CC	Posti rautatien kanssa MATCH yhdistyksessä olemiin Paikkoihin menee seuraamina päiminä : Maanantaina : Ahmcnanmaalle , Saloon , Kemiöön , Naantaliin , Uuskaupunkiin , Raumalle ja Poriin Turunjunalla .	Posti rautatien kanssa eli yhdistyksessä olemiin Paikkoihin menee seuraamina päiminä : Maanantaina : Ahmcnanmaalle , Saloon , Kemiöön , Naantaliin , Uuskaupunkiin , Raumalle ja Poriin Turunjunalla .	3	eli	tai	SUBCAT_CC	6.297023296356201	6.898105144500732
444	444	1880	eli	eli	117	SUBCAT_CC	3397 3-2 ) Koska talofas Matti luhonpoika Wa . hllvja' ja hänen maimonsa Susanna hakiessaan laillis » tueta Perheen MATCH PuuruslN 7 / a * osaa manttaalin pe » rintömaade n:o 8 Kalajoen pitäjään Tyngön lylilssä , ei » roät ole moineet täydellisesti näyttää edeltiijäinsil omistus- oikeutta siihen tilaan , on Kihlakunnanoikeus Kalajoen kk » räjäfunnaSfa tänä päimilnä annetulla päätöksellä määrän » nyt sille eli niille , jotka paremman otteuben nojalla tai ) » tumat sanottua jo alotettua laillistusta eSlää , lannettaan mainitussa oikeudessa nostamaan ja ( jaostoa ottamaan yön ja muoden kuluessa siitä kun tämä kuulutus on tolmaSti Suomen » virallisissa fetä suomalaisissa että ruotsalaisissa sanomalehdissä jultaiStu , sillä uhalla että laillistus muuten tulee päättymään .	3397 3-2 ) Koska talofas Matti luhonpoika Wa . hllvja' ja hänen maimonsa Susanna hakiessaan laillis » tueta Perheen eli PuuruslN 7 / a * osaa manttaalin pe » rintömaade n:o 8 Kalajoen pitäjään Tyngön lylilssä , ei » roät ole moineet täydellisesti näyttää edeltiijäinsil omistus- oikeutta siihen tilaan , on Kihlakunnanoikeus Kalajoen kk » räjäfunnaSfa tänä päimilnä annetulla päätöksellä määrän » nyt sille eli niille , jotka paremman otteuben nojalla tai ) » tumat sanottua jo alotettua laillistusta eSlää , lannettaan mainitussa oikeudessa nostamaan ja ( jaostoa ottamaan yön ja muoden kuluessa siitä kun tämä kuulutus on tolmaSti Suomen » virallisissa fetä suomalaisissa että ruotsalaisissa sanomalehdissä jultaiStu , sillä uhalla että laillistus muuten tulee päättymään .	19	eli	tai	SUBCAT_CC	4.394435405731201	3.4756624698638916
445	445	1880	eli	eli	23	SUBCAT_CC	Keihään lärjet owat muodoltaan melkein wieraita Suomen pakanallis-ajalta MATCH myöhemmällä rauta . ajalta tunnetuille ; ei niin miellä , weitsi ja nuolenlärli .	Keihään lärjet owat muodoltaan melkein wieraita Suomen pakanallis-ajalta eli myöhemmällä rauta . ajalta tunnetuille ; ei niin miellä , weitsi ja nuolenlärli .	8	eli	tai	SUBCAT_CC	9.615310668945312	13.099142074584961
446	446	1880	eli	eli	21	SUBCAT_CC	"v- "" lkeita , walkoisia Kagliarin Suoloja H^ . sekä Lyneburgin MATCH Woi » Suoloja myypi A O , Hultin ."	"v- "" lkeita , walkoisia Kagliarin Suoloja H^ . sekä Lyneburgin eli Woi » Suoloja myypi A O , Hultin ."	11	eli	tai	SUBCAT_CC	7.135599136352539	8.597188949584961
447	447	1880	eli	eli	52	SUBCAT_CC	Woi » , jota aio : > » lähettää ( ^nglanni » mark » kinoille , pitää r ! la tehty meijeritawalla , suo » lattu talweNa i^ , ^ , kesällä ss ja sullottu iatsantlimmisiin MATCH pyökkipuun dritte ! i » iMioi' hiii . pnnneu kaikkiansa noin 120 Euomc » naulaa	Woi » , jota aio : > » lähettää ( ^nglanni » mark » kinoille , pitää r ! la tehty meijeritawalla , suo » lattu talweNa i^ , ^ , kesällä ss ja sullottu iatsantlimmisiin eli pyökkipuun dritte ! i » iMioi' hiii . pnnneu kaikkiansa noin 120 Euomc » naulaa	36	eli	tai	SUBCAT_CC	7.541803359985352	8.476212501525879
448	448	1880	eli	eli	44	SUBCAT_CC	t> ) oiwikon maanmiljelyskouluun Muhoksella « ^ wllstaan otetaan miesoppilaita Marraskuun i päiwänä ; ja telioitetaan kaikkia oppilaitsi pyrkimiä ennen Elokuun kuluttua lähettämään hatemuslirjansa mainituil koulun lohtolunnalle myötä liittäen papinlirja , jossa mainitaan hakijan lukutaidosta ja lääkärin todistus ynnä manliempain MATCH holhojan lupakirjan .	t> ) oiwikon maanmiljelyskouluun Muhoksella « ^ wllstaan otetaan miesoppilaita Marraskuun i päiwänä ; ja telioitetaan kaikkia oppilaitsi pyrkimiä ennen Elokuun kuluttua lähettämään hatemuslirjansa mainituil koulun lohtolunnalle myötä liittäen papinlirja , jossa mainitaan hakijan lukutaidosta ja lääkärin todistus ynnä manliempain eli holhojan lupakirjan .	40	eli	tai	SUBCAT_CC	8.18941879272461	9.660883903503418
449	449	1880	eli	eli	20	SUBCAT_CC	Woita oli Viety 30 p:nä Viime syyskuuta 563,153 leitviskää MATCH 13,444 leiw . enemmän kuin Viime Vuonna samana päiVänä .	Woita oli Viety 30 p:nä Viime syyskuuta 563,153 leitviskää eli 13,444 leiw . enemmän kuin Viime Vuonna samana päiVänä .	9	eli	tai	SUBCAT_CC	7.805474281311035	6.459811210632324
450	450	1880	eli	eli	43	SUBCAT_CC	H. K. Majesteettinsa on 28 p , tontokuuta arm . nimittänyt j> , määrännyt wirkgatekcwän kappalaisen I. H. WebmaM ja kappalaisen K. H. von Pfalerin olemaan kirkkoherroina , Wehmasen Knstawin MATCH Kilvimaan kirkkoherraknnnassa Tnrnn arkkihiippakunnassa ja von Pfalenn Snomenniemen kirktoberraknnnassa Ponuoon hiippakunnassa .	H. K. Majesteettinsa on 28 p , tontokuuta arm . nimittänyt j> , määrännyt wirkgatekcwän kappalaisen I. H. WebmaM ja kappalaisen K. H. von Pfalerin olemaan kirkkoherroina , Wehmasen Knstawin eli Kilvimaan kirkkoherraknnnassa Tnrnn arkkihiippakunnassa ja von Pfalenn Snomenniemen kirktoberraknnnassa Ponuoon hiippakunnassa .	30	eli	tai	SUBCAT_CC	8.324703216552734	7.015487194061279
451	451	1880	eli	eli	23	SUBCAT_CC	Kierto^ MATCH kyläkoulua ou ueljä , joista yksi kiertää kolmessa kylässä , toiset iuain yhdessä Aikaa heillä on ainoasti kunsi wiikkoa kussakin .	Kierto^ eli kyläkoulua ou ueljä , joista yksi kiertää kolmessa kylässä , toiset iuain yhdessä Aikaa heillä on ainoasti kunsi wiikkoa kussakin .	1	eli	tai	SUBCAT_CC	5.145121097564697	6.436544418334961
452	452	1880	eli	eli	21	SUBCAT_CC	Pikaoikeutta MiMmatta MATCH muihin erAomaisiin tpimiin ryhtymättä on yleinen asema kokonaan muuMnut » nustonsa ; huhut hillitsemistä toimista , yliopistoja .	Pikaoikeutta MiMmatta eli muihin erAomaisiin tpimiin ryhtymättä on yleinen asema kokonaan muuMnut » nustonsa ; huhut hillitsemistä toimista , yliopistoja .	2	eli	tai	SUBCAT_CC	7.67152738571167	15.01015853881836
453	453	1880	eli	eli	28	SUBCAT_CC	leimiskä pellamalankaa leilviskä hamppuja parmas MATCH aarni heiniä parmas heiniä sisältämä 48 W Sortama- lan ja Salmin kihlakunnissa leilviskä heiniä samoissa kihlakunnissa . . parmus heiniä sisält .	leimiskä pellamalankaa leilviskä hamppuja parmas eli aarni heiniä parmas heiniä sisältämä 48 W Sortama- lan ja Salmin kihlakunnissa leilviskä heiniä samoissa kihlakunnissa . . parmus heiniä sisält .	5	eli	tai	SUBCAT_CC	4.384617328643799	5.5079216957092285
